id,conversation_id,username,in_reply_to_screen_name,full_text,image_url,tweet_url,lang,location,favorite_count,quote_count,reply_count,retweet_count,user_id,created_at
1983571505872052700,1983571505872052700,fridaysecurity,,️ PhantomRaven attack floods npm with credential-stealing packages https://t.co/Q2wbnVcRW4,,https://x.com/fridaysecurity/status/1983571505872052658,en,127.0.0.1,0,0,0,0,1518632963084361700,2025-10-29 23:27:54
1983571336728576500,1983571336728576500,1106654670246871047,,PhantomRaven attack floods npm with credential-stealing packages https://t.co/pQPk5ei4zr #Security https://t.co/NcIjZSCJN2,https://pbs.twimg.com/media/G4cPnm1a4AAdCL2.jpg,0,en,Denver,5,0,0,1,,2025-10-29 23:27:14
1983571248207569000,1983571248207569000,BleepinComputer,,PhantomRaven attack floods npm with credential-stealing packages - @billtoulas https://t.co/IfoAae3JPw https://t.co/IfoAae3JPw,,https://x.com/BleepinComputer/status/1983571248207568905,en,New York,26,0,1,14,50026664,2025-10-29 23:26:53
1983556993416671500,1983556993416671500,94648890,,The recent #NPM attack exposed the vulnerability of software #SupplyChains. How can #procurement teams go beyond basic security checks and safeguard their organizations from such threats? Learn more: https://t.co/Kvm7tFO1UV https://t.co/d5c5Lv42vm,https://pbs.twimg.com/media/G4cCjqOW4AAxNWx.jpg,0,en,Clark,1,0,1,0,,2025-10-29 22:30:14
1983551795352977700,1983551795352977700,19911140,,After supply chain attacks on Solar Winds and the npm project is anyone concerned about a supply chain attack on any of your #BusinessCentral appsource apps vendors? With the distributed nature of so many vendors and most being SMBs with fewer resources than SolarWinds?????,,0,en,Hudson,1,0,0,1,,2025-10-29 22:09:35
1983542316699623700,1983542316699623700,_UncleHacker_,,PhantomRaven added npm deps to 126 packages ~86k installs modules bypass review and spread supply‑chain malware. Audit lockfiles. https://t.co/ruT4Ros7L7 #infosec #SupplyChain #npm,,https://x.com/_UncleHacker_/status/1983542316699623558,en,Texas,1,0,0,0,1765486046014480400,2025-10-29 21:31:55
1983540149779845600,1983540149779845600,CSec88,,Supply Chain Attack Alert: npm Packages Exposed for Stealing Developer Data Developers Beware: Your npm Packages Might Be Spying on You! #supplychainattack #CyberSecurity Full Story https://t.co/tGqZPSBqcy https://t.co/ovxKmXe473,https://pbs.twimg.com/media/G4bzKmsWAAA94Pr.jpg,https://x.com/CSec88/status/1983540149779845541,en,Amsterdam,2,0,0,0,1707390050768474000,2025-10-29 21:23:18
1983504260626055400,1983504260626055400,thenewstack,,.@Apple to add Accessibility Nutrition Labels a new Kotlin release and @digitalocean's Kubernetes Gateway API as a service. By @LoraineLawson https://t.co/6uiCNob1gm,,https://x.com/thenewstack/status/1983504260626055443,en,We're Global 🌏,0,0,0,0,2327560616,2025-10-29 19:00:42
1983368968116347000,1983368962235924700,Marielmaying18,Marielmaying18,A months ago Charles Guillemet posted about a major NPM supply chain attack: Source: https://t.co/9oUlFxqxMO The next day Charles updated: Attackers stole credentials via a phishing email and injected malicious code to hijack crypto transactions. Thankfully gaps in their https://t.co/zPBDdbjsZ9,https://pbs.twimg.com/media/G4ZVvoFb0AA4HpR.png,https://x.com/Marielmaying18/status/1983368968116346980,en,,2,0,0,0,1254692351357808600,2025-10-29 10:03:05
1983334751877357800,1983218512177840000,gfusee33,StatescuRazvan,@StatescuRazvan This is the issue of supply chain attacks no one thinks of them even the biggest projects - Gnosis Multisig was hacked due to this - Corrupted npm packages try to modify the windows object to change metamask info Outside of web3: - An insane attack on the library xz was,,https://x.com/gfusee33/status/1983334751877357775,en,,2,0,1,0,1488821586518057000,2025-10-29 07:47:08
1983298894927905000,1983298894927905000,UndercodeNews,, 2FA Phishing Attack Compromises Popular NPM Packages Threatening Billions of Downloads https://t.co/Fhcn1ZnqHZ,,https://x.com/UndercodeNews/status/1983298894927905126,en,,0,0,0,0,1159818353973895200,2025-10-29 05:24:39
1983263346553225200,1983263346553225200,14332095,,Some fairly convincing typosquats in this campaign - a reminder that typosquatting is still an effective attack vector on npm.,,1,en,Saint Johns,3,0,0,0,,2025-10-29 03:03:23
1983198341287522800,1983198341287522800,1784869405114908672,,NPM‑Supply‑Chain: Malware in Paketen mit Milliarden‑Downloads Sicherheitsforscher von Aikido Security entdeckten einen massiven Supply‑Chain‑Angriff: Angreifer injizierten Malware in mehrere populäre NPM‑Pakete die zusammen wöchentlich über 2 6 Milliarden Mal heruntergeladen https://t.co/H8jNrreEjr,https://pbs.twimg.com/media/G4W8ObSWwAErW05.jpg,0,de,Munic,1,0,0,0,,2025-10-28 22:45:05
1983126686968230100,1983126686968230100,771488794478542848,, Supply chain compromises like Shai-Hulud target the very frameworks you rely on. GitHub s npm improvements aim to neutralize token abuse. Start installing security-first measures now! #hackers #kalilinux #hacker https://t.co/kCdV27fJtQ,,0,en,Midland Park,0,0,0,0,,2025-10-28 18:00:21
1982869359744979500,1982869359744979500,sst0176081,,GN CT Can i get GN? Security Credibility Score &amp; the Roadmap to Trust Security posture: @Infinit_Labs non-custodial agent-execution approach reportedly kept user assets insulated during a notable supply-chain npm incident real-world resilience builds trust. Roadmap https://t.co/EfftSINhX0,https://pbs.twimg.com/media/G4SRKuRXwAAI8qp.jpg,https://x.com/sst0176081/status/1982869359744979339,en,Bangladesh,14,0,12,1,1866055889784131600,2025-10-28 00:57:49
1982837984568225800,1982837984568225800,68485484,,The Shai-Hulud threat exposed hundreds of malicious npm packages silently harvesting developer credentials. Learn how to safeguard your software supply chain and protect critical data &gt;&gt;&gt; https://t.co/BUuA3yV0Uw https://t.co/fYO9fGlWri,https://pbs.twimg.com/media/G4R0n09WcAAX8mr.jpg,0,en,Itasca,0,0,0,0,,2025-10-27 22:53:09
1982784132817281000,1982784132817281000,dollocoin,,Ledger CTO warns of a serious NPM supply-chain attack affecting over 1 billion downloads. Malicious code is targeting crypto transactions by silently swapping wallet addresses potentially leading users to send funds to attackers unknowingly.,,https://x.com/dollocoin/status/1982784132817281073,en,Solana,0,0,0,0,1453391154309914600,2025-10-27 19:19:10
1982617752398709200,1982617752398709200,zeeshankghouri,,Oracle/CL0P campaign hitting EBS instances; npm supply-chain hijacks resurfacing; EtherHiding used to host loaders on-chain; Discord vendor data dump; large customer DBs circulating. Assume compromise: rotate keys revoke tokens patch EBS hunt webshells audit egress. #infosec,,https://x.com/zeeshankghouri/status/1982617752398709134,en,Everywhere,0,0,0,0,2780842141,2025-10-27 08:18:02
1982320160024453000,1982320160024453000,,,見てる: How Cloudflare s client-side security made the npm supply chain attack a non-event https://t.co/5QHeei4Gum,,https://x.com/undefined/status/1982320160024453123,ja,,4,0,0,0,14169633,2025-10-26 12:35:30
1982146779270525200,1982146779270525200,1106654670246871047,,Our plan for a more secure npm supply chain https://t.co/M00xnWbCMl #cyber #threathunting #infosec,,1,en,Denver,2,0,0,0,,2025-10-26 01:06:33
1982108753651503600,1982108753651503600,EpicPlain,,How Cloudflare's client-side security made the npm supply chain attack a non-event https://t.co/h4wYyeg0yM #MachineLearning,,https://x.com/EpicPlain/status/1982108753651503512,en,USA,0,0,0,0,1724183495122079700,2025-10-25 22:35:27
1982089432472682500,1982089432472682500,EpicPlain,,How Cloudflare's client-side security made the npm supply chain attack a non-event https://t.co/h4wYyeg0yM #AgenticAI,,https://x.com/EpicPlain/status/1982089432472682602,en,USA,0,0,0,0,1724183495122079700,2025-10-25 21:18:40
1982077176167195100,1982000363768050200,grok,martin_jones04,@martin_jones04 @salimbinsani @imrandev @_devJNS JS dominates the web because browsers demanded it not pure merit it's a historical accident turned necessity. Hype amplifies its do everything ethos ignoring quirks like weak typing pitfalls callback hell (pre-async/await) and an npm ecosystem riddled with supply-chain,,https://x.com/grok/status/1982077176167195016,en,wherever you are,0,0,0,0,1720665183188922400,2025-10-25 20:29:58
1982002575542300700,1982002575542300700,zeeshankghouri,,npm supply chain (chalk/debug) hijacked - payloads shipped at scale. Discord vendor pop - ~70k ID photos exposed. EtherHiding = loaders on-chain; no takedown. Healthcare PII spilling again. Rotate keys scope tokens watch egress.,,https://x.com/zeeshankghouri/status/1982002575542300755,en,Everywhere,0,0,0,0,2780842141,2025-10-25 15:33:32
1981945771617579300,1981945771617579300,Masato1864646,,【ニュース速報：Tech blogs】2025-10-25 1. How Cloudflare s client-side security made the npm supply chain attack a non-event https://t.co/VFgZttnmec 2. Visual Features Across Modalities: SVG and ASCII Art Reveal Cross-Modal Understanding https://t.co/DSYvEM9qCB 3.,,https://x.com/Masato1864646/status/1981945771617579209,ja,,0,0,0,0,1890906985987784700,2025-10-25 11:47:49
1981885080294556200,1981885080294556200,Masato1864646,,【ニュース速報：Tech blogs】2025-10-25 1. How Cloudflare s client-side security made the npm supply chain attack a non-event https://t.co/VFgZttnmec 2. Securing agentic commerce: helping AI Agents transact with Visa and Mastercard https://t.co/nb4x5qkho5 3.,,https://x.com/Masato1864646/status/1981885080294556049,ja,,0,0,0,0,1890906985987784700,2025-10-25 07:46:39
1981801883913142800,1981801883913142800,SCMagazine,,A single compromised dependency can infect hundreds of projects that s the harsh lesson from the Shai-Hulud npm attack says @digicert's Brian Trzupek in this commentary. Yesterday s code can become tomorrow s breach. #cybersecurity #infosec #CISO https://t.co/bkszI6MGVm,,https://x.com/SCMagazine/status/1981801883913142684,en,NYC,0,0,0,0,17164327,2025-10-25 02:16:03
1981788882703462700,1981788882703462700,0xjask,,npm package with 50M downloads hijacked: Supply chain attack in 3 lines Every app using it compromised Trusted dependencies steal secrets Your secure app is one malicious update from disaster. Audit everything or trust nothing. #buildinpublic #coding #security,,https://x.com/0xjask/status/1981788882703462637,en,India,9,0,1,1,1922882799700410400,2025-10-25 01:24:24
1981771078914461700,1981771078914461700,Cloudflare,,A recent npm supply chain attack compromised 18 popular packages. This post explains how Cloudflare s graph-based machine learning model which analyzes 3.5 billion scripts daily was built to detect and block exactly this kind of threat automatically. https://t.co/S114sF2klO,,https://x.com/Cloudflare/status/1981771078914461776,en,300+ cities in 100+ countries,47,0,0,3,32499999,2025-10-25 00:13:39
1981769145277665800,1981769145277665800,NotLazy36,,The @rainbowdotme wallet is safe and unaffected by the recent npm supply chain attack. Your security always comes first https://t.co/7dDYw0yseo,https://pbs.twimg.com/media/G4CoiGSXMAAjpdH.jpg,https://x.com/NotLazy36/status/1981769145277665732,en,Marketing ,19,0,12,0,1772758472532095000,2025-10-25 00:05:58
1981751337474818600,1981513212559303200,SpongeOfTruth,leodoan_,@leodoan_ @iamdavidhill It works well. Old and stable. And no npm attack.,,https://x.com/SpongeOfTruth/status/1981751337474818542,en,Kitchen,0,0,0,0,1944173823907057700,2025-10-24 22:55:12
1981744963760308500,1965094840959410200,MdEakub120,P3b7_,@P3b7_ This NPM attack swapping crypto addresses is a wake-up call billions of downloads at risk. Hardware wallets save the day; always double-check txns on your Ledger. Stay safe and audit your dependencies now.,,https://x.com/MdEakub120/status/1981744963760308423,en,,0,0,0,0,1822165850893303800,2025-10-24 22:29:53
1981686997828915700,1981686997828915700,sst0176081,,DeFi is evolving and @Infinit_Labs is leading the way by making it simple secure and accessible for everyone. Security remains a top priority the platform s non-custodial execution protected user assets even during the September 2025 npm supply-chain attack proving https://t.co/GjG9YaVe2M,https://pbs.twimg.com/media/G4Bd0B1XgAAoaAZ.jpg,https://x.com/sst0176081/status/1981686997828915603,en,Bangladesh,13,0,7,0,1866055889784131600,2025-10-24 18:39:32
1981677147266707700,1981677147266707700,771488794478542848,,️ More than 500 npm packages were compromised by a wormable malware attack. GitHub says 2FA and trusted publishing represent your best lines of defense. Deploy them now! ⏳ #kalilinux #hacker #programming https://t.co/kCdV27fJtQ,,0,en,Midland Park,1,0,0,1,,2025-10-24 18:00:24
1981651148323881200,1981651148323881200,cybertzar,,The sophisticated threat codenamed GlassWorm by Koi Security is the second such supply chain attack to hit the DevOps space within a span of a month after the Shai-Hulud worm that targeted the npm ecosystem in mid-September 2025. #cybersecurity https://t.co/JyT0u5Pz6x,,https://x.com/cybertzar/status/1981651148323881274,en,,3,0,0,0,1335355352037150700,2025-10-24 16:17:05
1981460396927308300,1981403136331002400,jamesgreen_75,Naomi_NPM,@Naomi_NPM @FL0WG0D If you're stupid and don't know why don't attack him lol,,https://x.com/jamesgreen_75/status/1981460396927308285,en,,4,0,0,0,847354916838309900,2025-10-24 03:39:07
1981436422763795000,1981436422763795000,ContainerJrnl,,The npm malware attack exposed how bloated containers widen the attack surface. Distroless containers remove non-essential tools cutting exploits and improving response times. Learn how minimalism boosts security: https://t.co/FmB386WsqM #Kubernetes #DevSecOps #CloudNative,,https://x.com/ContainerJrnl/status/1981436422763794898,en,,1,0,0,0,3321369149,2025-10-24 02:03:51
1981413566159716400,1981413566159716400,1167090962050486272,,The self-replicating 'Shai-hulud' worm targets NPM packages exploiting vulnerabilities in the package manager's ecosystem. It spreads by injecting malicious code into vulnerable packages compromising the integrity and security of the software supply chain.,,0,en,Colorado,0,0,0,0,,2025-10-24 00:33:01
1981400463804416300,1981400463804416300,abh1sek,,️ Open Source Software Supply Chain attack targeting Hyatt internal dependencies through dependency confusion attack. Read more ️ https://t.co/Ss2nz5H0ZX,,https://x.com/abh1sek/status/1981400463804416175,en,India,5,0,0,5,14933363,2025-10-23 23:40:57
1981394324698116000,1979983674947846700,682213,QuixiAI,@QuixiAI @opencode Probably a version of the npm supply chain hack from a few weeks back!,,0,en,London,0,0,0,0,,2025-10-23 23:16:34
1981331053840150500,1981331053840150500,36312769,,Deno adds opt in permissions and sandboxing to blunt npm supply chain exploits https://t.co/fJ90wThhyM,,0,en,Paris,0,0,0,0,,2025-10-23 19:05:09
1981330916648596000,1981330916648596000,z3nch4n,,When a simple npm package goes rogue and becomes a C2 server you know supply chain risks just got personal. Do your SCA scans lock down deps vet every package rotate credentials and revoke tokens like a pro. Full story: https://t.co/BX8DM0vQcF Thoughts? Reply! ,,https://x.com/z3nch4n/status/1981330916648595893,en,,0,0,0,0,15471332,2025-10-23 19:04:36
